event_id,event_name,event_year,event_month,planned_start_date,planned_end_date,calendar_status,date_source,source_fingerprint,calendar_title,url,match_via,scraped_at,updated_at
166,London SwingVitational,2012,11,2012-11-16,2012-11-19,scheduled,wsdc_dump,dump:competitionevents:1307,London SWINGvitational,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
63,Swingin' New England Dance Festival,2012,11,2012-11-16,2012-11-18,scheduled,wsdc_dump,dump:competitionevents:1306,Swingin' New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
181,DC Swing eXperience (DCSX),2012,11,2012-11-09,2012-11-12,scheduled,wsdc_dump,dump:competitionevents:1304,DC Swing eXperience,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
79,Sea to Sky,2012,11,2012-11-08,2012-11-11,scheduled,wsdc_dump,dump:competitionevents:1305,Sea to Sky,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
194,Moscow Westie Fest,2012,11,2012-11-02,2012-11-04,scheduled,wsdc_dump,dump:competitionevents:1302,Moscow Westie Dance Fest,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
31,Mountain Magic,2012,11,2012-11-02,2012-11-04,scheduled,wsdc_dump,dump:competitionevents:1303,Mountain Magic,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
137,Tampa Bay Classic,2012,11,2012-11-01,2012-11-04,scheduled,wsdc_dump,dump:competitionevents:1301,Tampa Bay Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
65,Halloween SwingThing,2012,10,2012-10-26,2012-10-28,scheduled,wsdc_dump,dump:competitionevents:1297,Halloween SwingThing,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
125,Swing City Chicago,2012,10,2012-10-26,2012-10-28,scheduled,wsdc_dump,dump:competitionevents:1296,Swing City Chicago,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
192,Swing Generation,2012,10,2012-10-26,2012-10-28,scheduled,wsdc_dump,dump:competitionevents:1298,Swing Generation,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
180,Australian Open Swing Dance Championships,2012,10,2012-10-19,2012-10-21,scheduled,wsdc_dump,dump:competitionevents:1295,Australian Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
236,Warsaw Halloween Swing,2012,10,2012-10-18,2012-10-21,scheduled,wsdc_dump,dump:competitionevents:1300,Warsaw Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
43,Paradise Dance Festival,2012,10,2012-10-12,2012-10-14,scheduled,wsdc_dump,dump:competitionevents:1293,Paradise Country Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
179,New Zealand Open Swing Dance Championships,2012,10,2012-10-11,2012-10-14,scheduled,wsdc_dump,dump:competitionevents:1292,New Zealand Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
8,Boogie By The Bay,2012,10,2012-10-05,2012-10-07,scheduled,wsdc_dump,dump:competitionevents:1299,Boogie By The Bay,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
178,Montreal Westie Fest,2012,10,2012-10-04,2012-10-08,scheduled,wsdc_dump,dump:competitionevents:1294,Montreal WCS Fest,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
165,Midland Swing Open,2012,9,2012-09-28,2012-09-30,scheduled,wsdc_dump,dump:competitionevents:1289,Midland Swing Open,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
131,Meet Me In St Louis,2012,9,2012-09-27,2012-09-30,scheduled,wsdc_dump,dump:competitionevents:1290,Meet Me In St Louis,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
95,Swing Niagara Dance Championships,2012,9,2012-09-21,2012-09-23,scheduled,wsdc_dump,dump:competitionevents:1288,Swing Niagara Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
190,Vermont Swing Dance Championships,2012,9,2012-09-14,2012-09-16,scheduled,wsdc_dump,dump:competitionevents:1285,Vermont Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
10,Bridgetown Swing Boogie,2012,9,2012-09-13,2012-09-16,scheduled,wsdc_dump,dump:competitionevents:1287,Bridgetown Swing Boogie,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
177,River City Swing,2012,9,2012-09-06,2012-09-09,scheduled,wsdc_dump,dump:competitionevents:1283,River City Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
135,Desert City Swing,2012,9,2012-09-05,2012-09-09,scheduled,wsdc_dump,dump:competitionevents:1281,Desert City Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
191,Sunny Side Dance Camp,2012,9,2012-09-01,2012-09-08,scheduled,wsdc_dump,dump:competitionevents:1286,Sunny Side Dance Camp,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
48,South Bay Dance Fling,2012,9,2012-08-31,2012-09-02,scheduled,wsdc_dump,dump:competitionevents:1279,South Bay CW Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
15,Dallas D.A.N.C.E.,2012,9,2012-08-30,2012-09-02,scheduled,wsdc_dump,dump:competitionevents:1280,Dallas D.A.N.C.E.,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
53,Summer Hummer,2012,8,2012-08-24,2012-08-26,scheduled,wsdc_dump,dump:competitionevents:1278,Summer Hummer,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
119,Chicagoland Country and Swing Dance Festival,2012,8,2012-08-17,2012-08-19,scheduled,wsdc_dump,dump:competitionevents:1276,Chicagoland,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
159,World Swing Masters,2012,8,2012-08-17,2012-08-19,scheduled,wsdc_dump,dump:competitionevents:1284,World Swing Masters,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
120,Lone Star Invitational,2012,8,2012-08-10,2012-08-12,scheduled,wsdc_dump,dump:competitionevents:1274,Lone Star Invitational,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
157,New England Dance Festival,2012,8,2012-08-10,2012-08-12,scheduled,wsdc_dump,dump:competitionevents:1275,New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
51,Palm Springs Summer Dance Classic,2012,8,2012-08-09,2012-08-12,scheduled,wsdc_dump,dump:competitionevents:1277,Palm Springs Summer Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
59,Swing Fling,2012,8,2012-08-05,2012-08-07,scheduled,wsdc_dump,dump:competitionevents:1272,Swing Fling,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
77,Arizona Dance Classic,2012,8,2012-08-03,2012-08-05,scheduled,wsdc_dump,dump:competitionevents:1282,Arizona Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
164,Sea Sun and Swing,2012,8,2012-08-03,2012-08-05,scheduled,wsdc_dump,dump:competitionevents:1273,Sea Sun and Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
148,Dance Mardi Gras,2012,7,2012-07-27,2012-07-29,scheduled,wsdc_dump,dump:competitionevents:1271,New Orleans Dance Mardi Gras,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
47,SwingTime Denver,2012,7,2012-07-20,2012-07-22,scheduled,wsdc_dump,dump:competitionevents:1268,Swingtime in the Rockies,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
156,Big Apple Dance Festival,2012,7,2012-07-19,2012-07-22,scheduled,wsdc_dump,dump:competitionevents:1291,Big Apple Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.557472+00,2026-09-24 16:32:00.557472+00
149,Florida Dance Magic,2012,7,2012-07-19,2012-07-22,scheduled,wsdc_dump,dump:competitionevents:1270,Florida Dance Magic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
147,Toronto Open Swing & Hustle Championships,2012,7,2012-07-19,2012-07-22,scheduled,wsdc_dump,dump:competitionevents:1269,Toronto Open Swing & Hustle Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
44,Portland Dance Festival,2012,7,2012-07-13,2012-07-15,scheduled,wsdc_dump,dump:competitionevents:1266,Portland Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
84,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,2012,7,2012-07-13,2012-07-16,scheduled,wsdc_dump,dump:competitionevents:1267,Wisconsin Dance Challenge/Midwest Area Swing Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
1,4TH of July Convention,2012,7,2012-07-06,2012-07-08,scheduled,wsdc_dump,dump:competitionevents:1264,4TH of July Convention,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
189,Swingin in the Valley,2012,7,2012-07-06,2012-07-08,scheduled,wsdc_dump,dump:competitionevents:1262,Swingin in the Valley,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
146,Boston Dance Challenge,2012,7,2012-07-05,2012-07-08,scheduled,wsdc_dump,dump:competitionevents:1263,Boston Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
109,Colorado Country Classic,2012,6,2012-06-22,2012-06-24,scheduled,wsdc_dump,dump:competitionevents:1265,Colorado Country Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
96,Liberty Swing Dance Championships,2012,6,2012-06-21,2012-06-24,scheduled,wsdc_dump,dump:competitionevents:1261,Liberty Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
25,J&J O'Rama,2012,6,2012-06-15,2012-06-17,scheduled,wsdc_dump,dump:competitionevents:1257,J&J O'Rama,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
188,NSW West Coast Swing Dance Championships,2012,6,2012-06-08,2012-06-10,scheduled,wsdc_dump,dump:competitionevents:1256,NSW West Coast Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
117,Orange Blossom Dance Festival,2012,6,2012-06-08,2012-06-10,scheduled,wsdc_dump,dump:competitionevents:1259,Orange Blossom Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
76,Michigan Dance Classic,2012,6,2012-05-31,2012-06-03,scheduled,wsdc_dump,dump:competitionevents:1258,Michigan Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
22,USA Grand Nationals,2012,5,2012-05-25,2012-05-27,scheduled,wsdc_dump,dump:competitionevents:1251,USA Grand Nationals,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
163,DFW Pro Am Jam,2012,5,2012-05-24,2012-05-27,scheduled,wsdc_dump,dump:competitionevents:1254,DFW Pro Am Jam,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
20,FreZno Dance Classic,2012,5,2012-05-24,2012-05-27,scheduled,wsdc_dump,dump:competitionevents:1252,FreZno Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
105,Canadian Swing Championships,2012,5,2012-05-18,2012-05-21,scheduled,wsdc_dump,dump:competitionevents:1253,Canadian Swing Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
174,Swingsation,2012,5,2012-05-18,2012-05-20,scheduled,wsdc_dump,dump:competitionevents:1250,Swingsation,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
175,French Open West Coast Swing,2012,5,2012-05-17,2012-05-20,scheduled,wsdc_dump,dump:competitionevents:1255,French Open West Coast Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
121,The Texas Classic,2012,5,2012-05-17,2012-05-20,scheduled,wsdc_dump,dump:competitionevents:1260,The Texas Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
61,SwingDiego,2012,5,2012-05-11,2012-05-13,scheduled,wsdc_dump,dump:competitionevents:1249,SwingDiego,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
162,Swingapalooza,2012,5,2012-05-04,2012-05-06,scheduled,wsdc_dump,dump:competitionevents:1248,Swingapalooza,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
144,Swingin' Into Spring,2012,5,2012-05-03,2012-05-06,scheduled,wsdc_dump,dump:competitionevents:1247,Swingin' Into Spring,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
134,Swing Dance America,2012,4,2012-04-26,2012-04-29,scheduled,wsdc_dump,dump:competitionevents:1246,Swing Dance America,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
18,Easter Swing,2012,4,2012-04-21,2012-04-24,scheduled,wsdc_dump,dump:competitionevents:1241,Seattle's Easter Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
172,International Hustle & Salsa Congress,2012,4,2012-04-06,2012-04-08,scheduled,wsdc_dump,dump:competitionevents:1244,International Hustle & Salsa Congress,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
132,Tulsa Spring Swing,2012,4,2012-04-05,2012-04-08,scheduled,wsdc_dump,dump:competitionevents:1243,Tulsa Spring Swing,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
187,City of Angels WCS,2012,4,2012-03-30,2012-04-01,scheduled,wsdc_dump,dump:competitionevents:1240,City of Angels,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
154,UK WCS Championships,2012,4,2012-03-30,2012-04-02,scheduled,wsdc_dump,dump:competitionevents:1242,UK WCS Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
9,Boston Tea Party,2012,3,2012-03-22,2012-03-25,scheduled,wsdc_dump,dump:competitionevents:1239,Boston Tea Party,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
170,Russian Open WCS Championships,2012,3,2012-03-22,2012-03-25,scheduled,wsdc_dump,dump:competitionevents:1245,Russian Open WCS Championships,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
153,Novice Invitational,2012,3,2012-03-16,2012-03-18,scheduled,wsdc_dump,dump:competitionevents:1238,Novice Invitational,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
186,West in Lyon,2012,3,2012-03-16,2012-03-18,scheduled,wsdc_dump,dump:competitionevents:1235,West In Lyon,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
143,High Desert Dance Classic,2012,3,2012-03-09,2012-03-11,scheduled,wsdc_dump,dump:competitionevents:1236,High Desert Dance Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
13,Chicago Classic,2012,3,2012-03-08,2012-03-11,scheduled,wsdc_dump,dump:competitionevents:1234,Chicago Classic,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
92,MADjam,2012,3,2012-03-01,2012-03-05,scheduled,wsdc_dump,dump:competitionevents:1233,Mid-Atlantic Dance Jam,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
169,Dance Camp Chicago,2012,2,2012-02-24,2012-02-26,scheduled,wsdc_dump,dump:competitionevents:1232,Dance Camp Chicago,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
12,Capital Swing Dance Convention,2012,2,2012-02-17,2012-02-19,scheduled,wsdc_dump,dump:competitionevents:1237,Capital Swing Dance Convention,,dump_competitionevents_series_id,2026-09-24 16:32:00.183232+00,2026-09-24 16:32:00.183232+00
168,Scottish WCS Dance Championships,2012,2,2012-02-10,2012-02-13,scheduled,wsdc_dump,dump:competitionevents:1231,Scottish WCS Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
185,Sweetheart Swing Classic,2012,2,2012-02-02,2012-02-04,scheduled,wsdc_dump,dump:competitionevents:1230,Sweetheart Swing Classic,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
183,Freedom Swing Dance Challenge,2012,1,2012-01-27,2012-01-29,scheduled,wsdc_dump,dump:competitionevents:1227,Freedom Swing Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
167,Best of the Best WCS,2012,1,2012-01-26,2012-01-29,scheduled,wsdc_dump,dump:competitionevents:1228,Best of the Best,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
67,Americas Classic,2012,1,2012-01-13,2012-01-15,scheduled,wsdc_dump,dump:competitionevents:1224,Americas Classic,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
62,Monterey SwingFest,2012,1,2012-01-13,2012-01-15,scheduled,wsdc_dump,dump:competitionevents:1222,Monterey SwingFest,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
184,BudaFest Open WCS Championships,2012,1,2012-01-06,2012-01-08,scheduled,wsdc_dump,dump:competitionevents:1229,BudaFest Open WCS Championships,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
152,Worlds UCWDC,2012,1,2012-01-06,2012-01-09,scheduled,wsdc_dump,dump:competitionevents:1226,Worlds UCWDC,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
334,Countdown Swing Boston,2012,1,2011-12-30,2012-01-01,scheduled,wsdc_dump,dump:competitionevents:1219,New Year's Dance Extravaganza,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
42,Floorplay Swing Vacation,2012,1,2011-12-30,2012-01-02,scheduled,wsdc_dump,dump:competitionevents:1225,Floorplay New Years Swing Vacation,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
195,Palm Springs New Years Swing Dance Classic,2012,1,2011-12-29,2012-01-01,scheduled,wsdc_dump,dump:competitionevents:1220,New Year's Dance Camp,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
141,Spotlight New Year's Celebration,2012,1,2011-12-28,2012-01-01,scheduled,wsdc_dump,dump:competitionevents:1221,Spotlight Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
126,Chico Dance Sensation,2011,12,2011-12-01,2011-12-04,scheduled,wsdc_dump,dump:competitionevents:1217,Chico Dance Sensation,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
87,CASH Bash,2011,11,2011-11-25,2011-11-27,scheduled,wsdc_dump,dump:competitionevents:1214,C.A.S.H. Bash Weekend,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
151,Sunshine State Dance Challenge,2011,11,2011-11-25,2011-11-27,scheduled,wsdc_dump,dump:competitionevents:1215,Sunshine State Dance Challenge,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
68,US Open Swing Dance Championships,2011,11,2011-11-24,2011-11-27,scheduled,wsdc_dump,dump:competitionevents:1218,US Open Swing Dance Championships,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
166,London SwingVitational,2011,11,2011-11-18,2011-11-21,scheduled,wsdc_dump,dump:competitionevents:1223,London SWINGvitational,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
181,DC Swing eXperience (DCSX),2011,11,2011-11-17,2011-11-20,scheduled,wsdc_dump,dump:competitionevents:1213,DC Swing eXperience,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
63,Swingin' New England Dance Festival,2011,11,2011-11-11,2011-11-13,scheduled,wsdc_dump,dump:competitionevents:1209,Swingin' New England Dance Festival,,dump_competitionevents_series_id,2026-09-24 16:31:34.49279+00,2026-09-24 16:31:34.49279+00
